date,vwretd
2022-01-24,0.004196
2022-01-25,-0.01244
2022-01-26,-0.003579
2022-01-27,-0.008106
2022-01-28,0.022473
2022-01-31,0.022431
2022-02-01,0.008548
2022-02-02,0.004746
2022-02-03,-0.023331
2022-02-04,0.007243
2022-02-07,-0.001807
2022-02-08,0.009148
2022-02-09,0.016251
2022-02-10,-0.016293
2022-02-11,-0.017672
2022-02-14,-0.004128
2022-02-15,0.017622
2022-02-16,0.000308
2022-02-17,-0.021239
2022-02-18,-0.008297
2022-02-22,-0.011235
2022-02-23,-0.018075
2022-02-24,0.016083
2022-02-25,0.022122
2022-02-28,-0.000365
2022-03-01,-0.015027
2022-03-02,0.017773
2022-03-03,-0.008077
2022-03-04,-0.010171
2022-03-07,-0.029143
2022-03-08,-0.004392
2022-03-09,0.026287
2022-03-10,-0.004184
2022-03-11,-0.013741
2022-03-14,-0.010539
2022-03-15,0.019118
2022-03-16,0.025417
2022-03-17,0.013941
2022-03-18,0.012298
2022-03-21,-0.00173
2022-03-22,0.01177
2022-03-23,-0.011877
2022-03-24,0.013111
2022-03-25,0.003084
2022-03-28,0.006122
2022-03-29,0.014708
2022-03-30,-0.007642
2022-03-31,-0.014539
2022-04-01,0.004477
2022-04-04,0.008315
2022-04-05,-0.014787
2022-04-06,-0.011276
2022-04-07,0.00248
2022-04-08,-0.003214
2022-04-11,-0.014385
2022-04-12,-0.002728
2022-04-13,0.013356
2022-04-14,-0.011685
2022-04-18,-0.002124
2022-04-19,0.016324
2022-04-20,-0.000861
2022-04-21,-0.016871
2022-04-22,-0.026382
2022-04-25,0.005326
2022-04-26,-0.028338
2022-04-27,0.001298
2022-04-28,0.022979
2022-04-29,-0.033543
2022-05-02,0.005966
2022-05-03,0.005109
2022-05-04,0.027983
2022-05-05,-0.036281
2022-05-06,-0.008396
2022-05-09,-0.035487
2022-05-10,0.001277
2022-05-11,-0.017115
2022-05-12,0.00147
2022-05-13,0.026999
2022-05-16,-0.004679
2022-05-17,0.020557
2022-05-18,-0.037661
2022-05-19,-0.002115
2022-05-20,-2.6e-05
2022-05-23,0.016398
2022-05-24,-0.010605
2022-05-25,0.011199
2022-05-26,0.019776
2022-05-27,0.024482
2022-05-31,-0.006957
2022-06-01,-0.006968
2022-06-02,0.020266
2022-06-03,-0.01536
2022-06-06,0.002954
2022-06-07,0.009806
2022-06-08,-0.010409
2022-06-09,-0.02358
2022-06-10,-0.028242
2022-06-13,-0.040683
2022-06-14,-0.003455
2022-06-15,0.014988
2022-06-16,-0.034246
2022-06-17,0.004
2022-06-21,0.022508
2022-06-22,-0.002209
2022-06-23,0.009173
2022-06-24,0.029803
2022-06-27,-0.002129
2022-06-28,-0.018708
2022-06-29,-0.002681
2022-06-30,-0.008945
2022-07-01,0.011007
2022-07-05,0.002031
2022-07-06,0.000678
2022-07-07,0.016903
2022-07-08,-0.000824
2022-07-11,-0.013163
2022-07-12,-0.008058
2022-07-13,-0.003428
2022-07-14,-0.005548
2022-07-15,0.018546
2022-07-18,-0.005552
2022-07-19,0.027381
2022-07-20,0.007873
2022-07-21,0.009349
2022-07-22,-0.010469
2022-07-25,0.001988
2022-07-26,-0.01184
2022-07-27,0.025315
2022-07-28,0.012436
2022-07-29,0.013414
2022-08-01,-0.002154
2022-08-02,-0.005244
2022-08-03,0.014969
2022-08-04,-0.000469
2022-08-05,-0.000378
2022-08-08,0.001213
2022-08-09,-0.006349
2022-08-10,0.022615
2022-08-11,-0.000224
2022-08-12,0.016857
2022-08-15,0.002804
2022-08-16,0.001907
2022-08-17,-0.00919
2022-08-18,0.002709
2022-08-19,-0.01464
2022-08-22,-0.020292
2022-08-23,-0.000707
2022-08-24,0.003947
2022-08-25,0.014208
2022-08-26,-0.031867
2022-08-29,-0.006512
2022-08-30,-0.011447
2022-08-31,-0.007189
2022-09-01,-0.001093
2022-09-02,-0.008552
2022-09-06,-0.004937
2022-09-07,0.018279
2022-09-08,0.007387
2022-09-09,0.016683
2022-09-12,0.010793
2022-09-13,-0.04055
2022-09-14,0.003995
2022-09-15,-0.010278
2022-09-16,-0.009523
2022-09-19,0.006945
2022-09-20,-0.012176
2022-09-21,-0.015952
2022-09-22,-0.011461
2022-09-23,-0.019087
2022-09-26,-0.011469
2022-09-27,-0.00073
2022-09-28,0.021612
2022-09-29,-0.020934
2022-09-30,-0.012297
2022-10-03,0.025437
2022-10-04,0.032369
2022-10-05,-0.003162
2022-10-06,-0.009342
2022-10-07,-0.027375
2022-10-10,-0.008193
2022-10-11,-0.006415
2022-10-12,-0.002909
2022-10-13,0.02343
2022-10-14,-0.02371
2022-10-17,0.026731
2022-10-18,0.011592
2022-10-19,-0.008946
2022-10-20,-0.007498
2022-10-21,0.022119
2022-10-24,0.008701
2022-10-25,0.01829
2022-10-26,-0.004575
2022-10-27,-0.004139
2022-10-28,0.021281
2022-10-31,-0.005972
2022-11-01,-0.002194
2022-11-02,-0.025073
2022-11-03,-0.008895
2022-11-04,0.013226
2022-11-07,0.008101
2022-11-08,0.005273
2022-11-09,-0.021136
2022-11-10,0.055288
2022-11-11,0.010538
2022-11-14,-0.009507
2022-11-15,0.010174
2022-11-16,-0.009704
2022-11-17,-0.004122
2022-11-18,0.004185
2022-11-21,-0.004588
2022-11-22,0.013241
2022-11-23,0.005918
2022-11-25,0.000406
2022-11-28,-0.015647
2022-11-29,-0.000744
2022-11-30,0.029413
2022-12-01,0.000229
2022-12-02,-0.000581
2022-12-05,-0.019456
2022-12-06,-0.014051
2022-12-07,-0.001929
2022-12-08,0.007368
2022-12-09,-0.007468
2022-12-12,0.013023
2022-12-13,0.007299
2022-12-14,-0.005473
2022-12-15,-0.024078
2022-12-16,-0.010349
2022-12-19,-0.009614
2022-12-20,0.001879
2022-12-21,0.014642
2022-12-22,-0.014002
2022-12-23,0.005465
2022-12-27,-0.00393
2022-12-28,-0.012364
2022-12-29,0.018339
2022-12-30,-0.002451
2023-01-03,-0.003934
2023-01-04,0.009553
2023-01-05,-0.01097
2023-01-06,0.022257
2023-01-09,0.001059
2023-01-10,0.007317
2023-01-11,0.012571
2023-01-12,0.005718
2023-01-13,0.004322
2023-01-17,-0.001146
2023-01-18,-0.014241
2023-01-19,-0.007486
2023-01-20,0.018067
2023-01-23,0.011763
2023-01-24,-0.001146
2023-01-25,0.000339
2023-01-26,0.010381
2023-01-27,0.003473
2023-01-30,-0.012975
2023-01-31,0.01555
2023-02-01,0.011137
2023-02-02,0.0138
2023-02-03,-0.010632
2023-02-06,-0.007223
2023-02-07,0.011465
2023-02-08,-0.010374
2023-02-09,-0.00885
2023-02-10,0.001496
2023-02-13,0.01086
2023-02-14,0.000941
2023-02-15,0.004435
2023-02-16,-0.012705
2023-02-17,-0.002933
2023-02-21,-0.020457
2023-02-22,-0.000607
2023-02-23,0.004871
2023-02-24,-0.01016
2023-02-27,0.003327
2023-02-28,-0.002576
2023-03-01,-0.003159
2023-03-02,0.006503
2023-03-03,0.015546
2023-03-06,-0.00175
2023-03-07,-0.014599
2023-03-08,0.00127
2023-03-09,-0.019276
2023-03-10,-0.016483
2023-03-13,-0.003098
2023-03-14,0.015863
2023-03-15,-0.009262
2023-03-16,0.016293
2023-03-17,-0.012043
2023-03-20,0.008716
2023-03-21,0.013857
2023-03-22,-0.01642
2023-03-23,0.001793
2023-03-24,0.004737
2023-03-27,0.003207
2023-03-28,-0.000817
2023-03-29,0.013802
2023-03-30,0.005538
2023-03-31,0.014614
2023-04-03,0.003122
2023-04-04,-0.006606
2023-04-05,-0.004045
2023-04-06,0.003105
2023-04-10,0.002154
2023-04-11,0.001796
2023-04-12,-0.003977
2023-04-13,0.012827
2023-04-14,-0.00272
2023-04-17,0.003645
2023-04-18,0.000652
2023-04-19,-0.000454
2023-04-20,-0.005743
2023-04-21,0.000615
2023-04-24,0.00038
2023-04-25,-0.016696
2023-04-26,-0.004091
2023-04-27,0.017335
2023-04-28,0.008072
2023-05-01,-0.000652
2023-05-02,-0.01226
2023-05-03,-0.005189
2023-05-04,-0.006837
2023-05-05,0.018739
2023-05-08,0.000849
2023-05-09,-0.003907
2023-05-10,0.004086
2023-05-11,-0.002566
2023-05-12,-0.001936
2023-05-15,0.005045
2023-05-16,-0.008106
2023-05-17,0.012329
2023-05-18,0.008474
2023-05-19,-0.00186
2023-05-22,0.001904
2023-05-23,-0.010454
2023-05-24,-0.008
2023-05-25,0.00495
2023-05-26,0.01261
2023-05-30,-0.000231
2023-05-31,-0.005725
2023-06-01,0.010187
2023-06-02,0.016242
2023-06-05,-0.002792
2023-06-06,0.005193
2023-06-07,-0.002024
2023-06-08,0.005209
2023-06-09,9.8e-05
2023-06-12,0.008518
2023-06-13,0.007512
2023-06-14,5.7e-05
2023-06-15,0.011707
2023-06-16,-0.003788
2023-06-20,-0.005432
2023-06-21,-0.004712
2023-06-22,0.001811
2023-06-23,-0.008474
2023-06-26,-0.002689
2023-06-27,0.011635
2023-06-28,0.000528
2023-06-29,0.004747
2023-06-30,0.011089
2023-07-03,0.002105
2023-07-05,-0.003315
2023-07-06,-0.009672
2023-07-07,5e-06
2023-07-10,0.004152
2023-07-11,0.007738
2023-07-12,0.007998
2023-07-13,0.009334
2023-07-14,-0.002944
2023-07-17,0.004496
2023-07-18,0.007299
2023-07-19,0.002571
2023-07-20,-0.007185
2023-07-21,6.9e-05
2023-07-24,0.003273
2023-07-25,0.002307
2023-07-26,0.000799
2023-07-27,-0.007487
2023-07-28,0.010608
2023-07-31,0.003173
2023-08-01,-0.003671
2023-08-02,-0.014385
2023-08-03,-0.00237
2023-08-04,-0.004195
2023-08-07,0.007546
2023-08-08,-0.004756
2023-08-09,-0.006457
2023-08-10,9.2e-05
2023-08-11,-0.000907
2023-08-14,0.004055
2023-08-15,-0.011781
2023-08-16,-0.007891
2023-08-17,-0.008395
2023-08-18,0.000602
2023-08-21,0.00554
2023-08-22,-0.001892
2023-08-23,0.011033
2023-08-24,-0.012548
2023-08-25,0.007025
2023-08-28,0.007092
2023-08-29,0.013164
2023-08-30,0.003824
2023-08-31,-0.001065
2023-09-01,0.002776
2023-09-05,-0.006126
2023-09-06,-0.006391
2023-09-07,-0.003839
2023-09-08,0.001012
2023-09-11,0.006483
2023-09-12,-0.004767
2023-09-13,5e-06
2023-09-14,0.008998
2023-09-15,-0.010526
2023-09-18,-0.000425
2023-09-19,-0.002633
2023-09-20,-0.008244
2023-09-21,-0.016903
2023-09-22,-0.001882
2023-09-25,0.003394
2023-09-26,-0.014143
2023-09-27,0.00106
2023-09-28,0.006627
2023-09-29,-0.002633
2023-10-02,-0.003498
2023-10-03,-0.014349
2023-10-04,0.007075
2023-10-05,-0.000735
2023-10-06,0.011483
2023-10-09,0.00612
2023-10-10,0.00647
2023-10-11,0.003842
2023-10-12,-0.008455
2023-10-13,-0.005077
2023-10-16,0.010957
2023-10-17,0.001091
2023-10-18,-0.014619
2023-10-19,-0.009179
2023-10-20,-0.012193
2023-10-23,-0.002426
2023-10-24,0.00695
2023-10-25,-0.014672
2023-10-26,-0.009124
2023-10-27,-0.005494
2023-10-30,0.010716
2023-10-31,0.006299
2023-11-01,0.009644
2023-11-02,0.020161
2023-11-03,0.011695
2023-11-06,-0.00078
2023-11-07,0.002356
2023-11-08,-0.000411
2023-11-09,-0.008442
2023-11-10,0.013967
2023-11-13,-0.00033
2023-11-14,0.022835
2023-11-15,0.001954
2023-11-16,-0.001165
2023-11-17,0.00333
2023-11-20,0.007017
2023-11-21,-0.002977
2023-11-22,0.004067
2023-11-24,0.001708
2023-11-27,-0.001871
2023-11-28,0.000915
2023-11-29,0.001082
2023-11-30,0.003946
2023-12-01,0.009181
2023-12-04,-0.003913
2023-12-05,-0.002322
2023-12-06,-0.003542
2023-12-07,0.007297
2023-12-08,0.004205
2023-12-11,0.00369
2023-12-12,0.003133
2023-12-13,0.0162
2023-12-14,0.006931
2023-12-15,-0.001579
2023-12-18,0.003856
2023-12-19,0.007711
2023-12-20,-0.014802
2023-12-21,0.011213
2023-12-22,0.002434
2023-12-26,0.005223
2023-12-27,0.001989
2023-12-28,-0.000111
2023-12-29,-0.004049
2024-01-02,-0.006546
2024-01-03,-0.010015
2024-01-04,-0.002642
2024-01-05,0.001646
2024-01-08,0.014021
2024-01-09,-0.002547
2024-01-10,0.004685
2024-01-11,-0.001333
2024-01-12,0.00055
2024-01-16,-0.005242
2024-01-17,-0.006324
2024-01-18,0.008049
2024-01-19,0.011555
2024-01-22,0.003823
2024-01-23,0.002103
2024-01-24,-0.000321
2024-01-25,0.005203
2024-01-26,4.4e-05
2024-01-29,0.008416
2024-01-30,-0.001334
2024-01-31,-0.015799
2024-02-01,0.012365
2024-02-02,0.007568
2024-02-05,-0.004994
2024-02-06,0.003588
2024-02-07,0.006775
2024-02-08,0.002366
2024-02-09,0.006382
2024-02-12,0.000951
2024-02-13,-0.016421
2024-02-14,0.011509
2024-02-15,0.008273
2024-02-16,-0.004713
2024-02-20,-0.006418
2024-02-21,0.000158
2024-02-22,0.018433
2024-02-23,0.000687
2024-02-26,-0.002388
2024-02-27,0.002686
2024-02-28,-0.002149
2024-02-29,0.005377
2024-03-01,0.008189
2024-03-04,-0.001162
2024-03-05,-0.009572
2024-03-06,0.005899
2024-03-07,0.009929
2024-03-08,-0.005701
2024-03-11,-0.001447
2024-03-12,0.009405
2024-03-13,-0.000746
2024-03-14,-0.004847
2024-03-15,-0.005012
2024-03-18,0.004593
2024-03-19,0.005022
2024-03-20,0.010377
2024-03-21,0.003784
2024-03-22,-0.002728
2024-03-25,-0.002195
2024-03-26,-0.002214
2024-03-27,0.009376
2024-03-28,0.001425
2024-04-01,-0.00287
2024-04-02,-0.007896
2024-04-03,0.002158
2024-04-04,-0.011202
2024-04-05,0.009819
2024-04-08,0.000671
2024-04-09,0.001795
2024-04-10,-0.011114
2024-04-11,0.006354
2024-04-12,-0.014894
2024-04-15,-0.012224
2024-04-16,-0.002789
2024-04-17,-0.005513
2024-04-18,-0.002084
2024-04-19,-0.006374
2024-04-22,0.008478
2024-04-23,0.012243
2024-04-24,-0.000467
2024-04-25,-0.003958
2024-04-26,0.009415
2024-04-29,0.003706
2024-04-30,-0.01622
2024-05-01,-0.002178
2024-05-02,0.010178
2024-05-03,0.011428
2024-05-06,0.010648
2024-05-07,0.000938
2024-05-08,-0.001021
2024-05-09,0.00588
2024-05-10,0.000732
2024-05-13,-2.4e-05
2024-05-14,0.005802
2024-05-15,0.011286
2024-05-16,-0.002303
2024-05-17,0.001631
2024-05-20,0.001426
2024-05-21,0.001352
2024-05-22,-0.003777
2024-05-23,-0.008627
2024-05-24,0.007304
2024-05-28,-0.000542
2024-05-29,-0.008469
2024-05-30,-0.002984
2024-05-31,0.007227
2024-06-03,7.4e-05
2024-06-04,-0.00091
2024-06-05,0.011596
2024-06-06,-0.000278
2024-06-07,-0.003188
2024-06-10,0.003009
2024-06-11,0.001215
2024-06-12,0.009215
2024-06-13,-0.000227
2024-06-14,-0.001966
2024-06-17,0.007148
2024-06-18,0.002286
2024-06-20,-0.002235
2024-06-21,-0.001147
2024-06-24,-0.001136
2024-06-25,0.00232
2024-06-26,0.000792
2024-06-27,0.002005
2024-06-28,-0.002679
2024-07-01,0.001195
2024-07-02,0.005761
2024-07-03,0.005245
2024-07-05,0.004255
2024-07-08,0.001143
2024-07-09,-0.00021
2024-07-10,0.009825
2024-07-11,-0.003314
2024-07-12,0.006245
2024-07-15,0.003602
2024-07-16,0.009
2024-07-17,-0.01357
2024-07-18,-0.008876
2024-07-19,-0.006319
2024-07-22,0.010687
2024-07-23,-0.000684
2024-07-24,-0.021922
2024-07-25,-0.003251
2024-07-26,0.01132
2024-07-29,-0.000395
2024-07-30,-0.004022
2024-07-31,0.014456
2024-08-01,-0.015412
2024-08-02,-0.019843
2024-08-05,-0.028567
2024-08-06,0.010137
2024-08-07,-0.007394
2024-08-08,0.02278
2024-08-09,0.004177
2024-08-12,-0.000792
2024-08-13,0.016082
2024-08-14,0.003297
2024-08-15,0.016628
2024-08-16,0.002499
2024-08-19,0.009676
2024-08-20,-0.002907
2024-08-21,0.005504
2024-08-22,-0.008631
2024-08-23,0.0134
2024-08-26,-0.002737
2024-08-27,0.000819
2024-08-28,-0.006305
2024-08-29,0.001292
2024-08-30,0.009298
2024-09-03,-0.021166
2024-09-04,-0.001598
2024-09-05,-0.002862
2024-09-06,-0.016697
2024-09-09,0.010589
2024-09-10,0.003585
2024-09-11,0.009761
2024-09-12,0.008023
2024-09-13,0.00721
2024-09-16,0.002261
2024-09-17,0.000636
2024-09-18,-0.002449
2024-09-19,0.016849
2024-09-20,-0.002509
2024-09-23,0.002728
2024-09-24,0.003021
2024-09-25,-0.003168
2024-09-26,0.004793
2024-09-27,-0.000638
2024-09-30,0.003106
2024-10-01,-0.008476
2024-10-02,0.000172
2024-10-03,-0.002574
2024-10-04,0.00949
2024-10-07,-0.008913
2024-10-08,0.007437
2024-10-09,0.00642
2024-10-10,-0.00171
2024-10-11,0.007488
2024-10-14,0.006791
2024-10-15,-0.00667
2024-10-16,0.005568
2024-10-17,-0.000195
2024-10-18,0.003934
2024-10-21,-0.00356
2024-10-22,-0.000953
2024-10-23,-0.008643
2024-10-24,0.002615
2024-10-25,-0.001133
2024-10-28,0.004072
2024-10-29,0.001117
2024-10-30,-0.003113
2024-10-31,-0.017028
2024-11-01,0.003685
2024-11-04,-0.001724
2024-11-05,0.012631
2024-11-06,0.025795
2024-11-07,0.007115
2024-11-08,0.003842
2024-11-11,0.00315
2024-11-12,-0.004204
2024-11-13,-0.000771
2024-11-14,-0.006546
2024-11-15,-0.01227
2024-11-18,0.004452
2024-11-19,0.004707
2024-11-20,0.000581
2024-11-21,0.00716
2024-11-22,0.005529
2024-11-25,0.004285
2024-11-26,0.003277
2024-11-27,-0.002676
2024-11-29,0.005464
2024-12-02,0.001573
2024-12-03,0.000242
2024-12-04,0.006358
2024-12-05,-0.002458
2024-12-06,0.003013
2024-12-09,-0.006671
2024-12-10,-0.003941
2024-12-11,0.008102
2024-12-12,-0.00618
2024-12-13,-0.000774
2024-12-16,0.003597
2024-12-17,-0.004805
2024-12-18,-0.031161
2024-12-19,-0.001381
2024-12-20,0.010642
2024-12-23,0.005633
2024-12-24,0.010566
2024-12-26,0.000346
2024-12-27,-0.010692
2024-12-30,-0.009878
2024-12-31,-0.003392
