Date,AAPL
2012-05-25,16.863656997680664
2012-05-29,17.162967681884766
2012-05-30,17.369909286499023
2012-05-31,17.32672691345215
2012-06-01,16.824674606323242
2012-06-04,16.92364501953125
2012-06-05,16.879859924316406
2012-06-06,17.13867950439453
2012-06-07,17.14647674560547
2012-06-08,17.40440559387207
2012-06-11,17.129987716674805
2012-06-12,17.279644012451172
2012-06-13,17.159677505493164
2012-06-14,17.140783309936523
2012-06-15,17.218748092651367
2012-06-18,17.56815528869629
2012-06-19,17.617040634155273
2012-06-20,17.56695556640625
2012-06-21,17.32492446899414
2012-06-22,17.457788467407227
2012-06-25,17.117990493774414
2012-06-26,17.15577507019043
2012-06-27,17.229846954345703
2012-06-28,17.066404342651367
2012-06-29,17.5147705078125
2012-07-02,17.77029800415039
2012-07-03,17.9769287109375
2012-07-05,18.292743682861328
2012-07-06,18.170976638793945
2012-07-09,18.411197662353516
2012-07-10,18.24085807800293
2012-07-11,18.127487182617188
2012-07-12,17.961637496948242
2012-07-13,18.143674850463867
2012-07-16,18.201868057250977
2012-07-17,18.202762603759766
2012-07-18,18.182363510131836
2012-07-19,18.424095153808594
2012-07-20,18.12359046936035
2012-07-23,18.109487533569336
2012-07-24,18.022214889526367
2012-07-25,17.243955612182617
2012-07-26,17.241247177124023
2012-07-27,17.549564361572266
2012-07-30,17.845569610595703
2012-07-31,18.31732940673828
2012-08-01,18.198863983154297
2012-08-02,18.22825813293457
2012-08-03,18.46548843383789
2012-08-06,18.670923233032227
2012-08-07,18.621740341186523
2012-08-08,18.590248107910156
2012-08-09,18.696266174316406
2012-08-10,18.725481033325195
2012-08-13,18.97548484802246
2012-08-14,19.026382446289062
2012-08-15,19.00047492980957
2012-08-16,19.16643524169922
2012-08-17,19.520952224731445
2012-08-20,20.03420066833496
2012-08-21,19.760398864746094
2012-08-22,20.146238327026367
2012-08-23,19.95829200744629
2012-08-24,19.97606086730957
2012-08-27,20.351356506347656
2012-08-28,20.324848175048828
2012-08-29,20.284793853759766
2012-08-30,19.995634078979492
2012-08-31,20.036907196044922
2012-09-04,20.3299617767334
2012-09-05,20.187198638916016
2012-09-06,20.369117736816406
2012-09-07,20.494726181030273
2012-09-10,19.96160316467285
2012-09-11,19.8968505859375
2012-09-12,20.17394256591797
2012-09-13,20.57123565673828
2012-09-14,20.821226119995117
2012-09-17,21.07724380493164
2012-09-18,21.141393661499023
2012-09-19,21.147117614746094
2012-09-20,21.044710159301758
2012-09-21,21.08657455444336
2012-09-24,20.80646514892578
2012-09-25,20.286895751953125
2012-09-26,20.035093307495117
2012-09-27,20.52123260498047
2012-09-28,20.092926025390625
2012-10-01,19.86070442199707
2012-10-02,19.918529510498047
2012-10-03,20.22394371032715
2012-10-04,20.083887100219727
2012-10-05,19.655885696411133
2012-10-08,19.221555709838867
2012-10-09,19.151683807373047
2012-10-10,19.30409049987793
2012-10-11,18.918251037597656
2012-10-12,18.96674919128418
2012-10-15,19.11885643005371
2012-10-16,19.571557998657227
2012-10-17,19.415529251098633
2012-10-18,19.05500030517578
2012-10-19,18.368268966674805
2012-10-22,19.096864700317383
2012-10-23,18.47428321838379
2012-10-24,18.57880401611328
2012-10-25,18.359228134155273
2012-10-26,18.192358016967773
2012-10-31,17.930927276611328
2012-11-01,17.967670440673828
2012-11-02,17.373104095458984
2012-11-05,17.608642578125
2012-11-06,17.555328369140625
2012-11-07,16.883621215820312
2012-11-08,16.270910263061523
2012-11-09,16.5526065826416
2012-11-12,16.424606323242188
2012-11-13,16.426734924316406
2012-11-14,16.244579315185547
2012-11-15,15.90388011932373
2012-11-16,15.966215133666992
2012-11-19,17.11750602722168
2012-11-20,16.971664428710938
2012-11-21,16.99557113647461
2012-11-23,17.292095184326172
2012-11-26,17.8376407623291
2012-11-27,17.693912506103516
2012-11-28,17.638233184814453
2012-11-29,17.832496643066406
2012-11-30,17.709035873413086
2012-12-03,17.736574172973633
2012-12-04,17.4237117767334
2012-12-05,16.302377700805664
2012-12-06,16.55805015563965
2012-12-07,16.134746551513672
2012-12-10,16.030961990356445
2012-12-11,16.38104248046875
2012-12-12,16.308725357055664
2012-12-13,16.027029037475586
2012-12-14,15.424911499023438
2012-12-17,15.698434829711914
2012-12-18,16.1544189453125
2012-12-19,15.924759864807129
2012-12-20,15.786177635192871
2012-12-21,15.713566780090332
2012-12-24,15.738980293273926
2012-12-26,15.522035598754883
2012-12-27,15.584365844726562
2012-12-28,15.418855667114258
2012-12-31,16.102069854736328
2013-01-02,16.61221694946289
2013-01-03,16.402524948120117
2013-01-04,15.945635795593262
2013-01-07,15.851845741271973
2013-01-08,15.894495010375977
2013-01-09,15.646089553833008
2013-01-10,15.840045928955078
2013-01-11,15.742918014526367
2013-01-14,15.181645393371582
2013-01-15,14.702672958374023
2013-01-16,15.312957763671875
2013-01-17,15.2097806930542
2013-01-18,15.128684043884277
2013-01-22,15.273024559020996
2013-01-23,15.552597045898438
2013-01-24,13.630950927734375
2013-01-25,13.309617042541504
2013-01-28,13.610676765441895
2013-01-29,13.866050720214844
2013-01-30,13.822477340698242
2013-01-31,13.781935691833496
2013-02-01,13.725349426269531
2013-02-04,13.383443832397461
2013-02-05,13.853038787841797
2013-02-06,13.838212966918945
2013-02-07,14.249680519104004
2013-02-08,14.455410957336426
2013-02-11,14.606053352355957
2013-02-12,14.239935874938965
2013-02-13,14.212848663330078
2013-02-14,14.200072288513184
2013-02-15,14.004382133483887
2013-02-19,13.999205589294434
2013-02-20,13.660174369812012
2013-02-21,13.575264930725098
2013-02-22,13.719826698303223
2013-02-25,13.476054191589355
2013-02-26,13.663829803466797
2013-02-27,13.529916763305664
2013-02-28,13.43344497680664
2013-03-01,13.100805282592773
2013-03-04,12.783686637878418
2013-03-05,13.121198654174805
2013-03-06,12.95442008972168
2013-03-07,13.104154586791992
2013-03-08,13.138846397399902
2013-03-11,13.32601547241211
2013-03-12,13.03872013092041
2013-03-13,13.036283493041992
2013-03-14,13.162583351135254
2013-03-15,13.502224922180176
2013-03-18,13.869256973266602
2013-03-19,13.831823348999023
2013-03-20,13.758478164672852
2013-03-21,13.778261184692383
2013-03-22,14.057634353637695
2013-03-25,14.108466148376465
2013-03-26,14.03420352935791
2013-03-27,13.758478164672852
2013-03-28,13.471794128417969
2013-04-01,13.053329467773438
2013-04-02,13.080111503601074
2013-04-03,13.147058486938477
2013-04-04,13.017110824584961
2013-04-05,12.879551887512207
2013-04-08,12.971153259277344
2013-04-09,12.994592666625977
2013-04-10,13.259669303894043
2013-04-11,13.218281745910645
2013-04-12,13.080412864685059
2013-04-15,12.77759838104248
2013-04-16,12.972070693969727
2013-04-17,12.25870132446289
2013-04-18,11.931540489196777
2013-04-19,11.88528060913086
2013-04-22,12.13300895690918
2013-04-23,12.360048294067383
2013-04-24,12.339653968811035
2013-04-25,12.428522109985352
2013-04-26,12.696946144104004
2013-04-29,13.0901517868042
2013-04-30,13.475443840026855
2013-05-01,13.369229316711426
2013-05-02,13.558834075927734
2013-05-03,13.69456672668457
2013-05-06,14.02112102508545
2013-05-07,13.958731651306152
2013-05-08,14.116376876831055
2013-05-09,13.993224143981934
2013-05-10,13.876812934875488
2013-05-13,13.931034088134766
2013-05-14,13.597722053527832
2013-05-15,13.137889862060547
2013-05-16,13.313426971435547
2013-05-17,13.272993087768555
2013-05-20,13.569232940673828
2013-05-21,13.4690580368042
2013-05-22,13.520829200744629
2013-05-23,13.545028686523438
2013-05-24,13.637247085571289
2013-05-28,13.523587226867676
2013-05-29,13.631119728088379
2013-05-30,13.834226608276367
2013-05-31,13.77755355834961
2013-06-03,13.807880401611328
2013-06-04,13.764683723449707
2013-06-05,13.636017799377441
2013-06-06,13.432292938232422
2013-06-07,13.53492259979248
2013-06-10,13.445466995239258
2013-06-11,13.405946731567383
2013-06-12,13.240213394165039
2013-06-13,13.355707168579102
2013-06-14,13.174653053283691
2013-06-17,13.234392166137695
2013-06-18,13.227344512939453
2013-06-19,12.958672523498535
2013-06-20,12.769967079162598
2013-06-21,12.667641639709473
2013-06-24,12.331878662109375
2013-06-25,12.334637641906738
2013-06-26,12.194941520690918
2013-06-27,12.063517570495605
2013-06-28,12.147764205932617
2013-07-01,12.536520004272461
2013-07-02,12.820510864257812
2013-07-03,12.891277313232422
2013-07-05,12.78773021697998
2013-07-08,12.715124130249023
2013-07-09,12.938764572143555
2013-07-10,12.889131546020508
2013-07-11,13.090100288391113
2013-07-12,13.066201210021973
2013-07-15,13.094696998596191
2013-07-16,13.179247856140137
2013-07-17,13.18262004852295
2013-07-18,13.22703742980957
2013-07-19,13.018414497375488
2013-07-22,13.060079574584961
2013-07-23,12.83582592010498
2013-07-24,13.495094299316406
2013-07-25,13.43351936340332
2013-07-26,13.509800910949707
2013-07-29,13.718119621276855
2013-07-30,13.887531280517578
2013-07-31,13.863327980041504
2013-08-01,13.990467071533203
2013-08-02,14.169989585876465
2013-08-05,14.381681442260742
2013-08-06,14.253008842468262
2013-08-07,14.244736671447754
2013-08-08,14.216368675231934
2013-08-09,14.01407527923584
2013-08-12,14.412186622619629
2013-08-13,15.097084999084473
2013-08-14,15.372465133666992
2013-08-15,15.354269981384277
2013-08-16,15.490575790405273
2013-08-19,15.657402038574219
2013-08-20,15.4517183303833
2013-08-21,15.491496086120605
2013-08-22,15.509994506835938
2013-08-23,15.45016860961914
2013-08-26,15.51030445098877
2013-08-27,15.06686019897461
2013-08-28,15.138099670410156
2013-08-29,15.162772178649902
2013-08-30,15.024618148803711
2013-09-03,15.066560745239258
2013-09-04,15.378318786621094
2013-09-05,15.27285385131836
2013-09-06,15.36383056640625
2013-09-09,15.608990669250488
2013-09-10,15.253429412841797
2013-09-11,14.422982215881348
2013-09-12,14.576554298400879
2013-09-13,14.336324691772461
2013-09-16,13.880547523498535
2013-09-17,14.04090404510498
2013-09-18,14.329535484313965
2013-09-19,14.564523696899414
2013-09-20,14.413726806640625
2013-09-23,15.130080223083496
2013-09-24,15.082590103149414
2013-09-25,14.849156379699707
2013-09-26,14.99377727508545
2013-09-27,14.8867826461792
2013-09-30,14.701753616333008
2013-10-01,15.047435760498047
2013-10-02,15.096778869628906
2013-10-03,14.907124519348145
2013-10-04,14.895405769348145
2013-10-07,15.040963172912598
2013-10-08,14.830955505371094
2013-10-09,15.005189895629883
2013-10-10,15.0992431640625
2013-10-11,15.196999549865723
2013-10-14,15.29660701751709
2013-10-15,15.378011703491211
2013-10-16,15.452953338623047
2013-10-17,15.557487487792969
2013-10-18,15.692858695983887
2013-10-21,16.07741355895996
2013-10-22,16.031457901000977
2013-10-23,16.18842124938965
2013-10-24,16.40274429321289
2013-10-25,16.21926498413086
2013-10-28,16.34014129638672
2013-10-29,15.933091163635254
2013-10-30,16.186574935913086
2013-10-31,16.118728637695312
2013-11-01,16.036392211914062
2013-11-04,16.243619918823242
2013-11-05,16.20353126525879
2013-11-06,16.157630920410156
2013-11-07,15.896146774291992
2013-11-08,16.146461486816406
2013-11-11,16.09962272644043
2013-11-12,16.12940788269043
2013-11-13,16.14863395690918
2013-11-14,16.38219451904297
2013-11-15,16.283872604370117
2013-11-18,16.08660125732422
2013-11-19,16.115140914916992
2013-11-20,15.974002838134766
2013-11-21,16.16445541381836
2013-11-22,16.122888565063477
2013-11-25,16.245094299316406
2013-11-26,16.544727325439453
2013-11-27,16.934307098388672
2013-11-29,17.24789047241211
2013-12-02,17.097768783569336
2013-12-03,17.565824508666992
2013-12-04,17.52488136291504
2013-12-05,17.61482810974121
2013-12-06,17.370410919189453
2013-12-09,17.569236755371094
2013-12-10,17.541940689086914
2013-12-11,17.411970138549805
2013-12-12,17.386537551879883
2013-12-13,17.197023391723633
2013-12-16,17.29224967956543
2013-12-17,17.21440315246582
2013-12-18,17.083499908447266
2013-12-19,16.887784957885742
2013-12-20,17.02921485900879
2013-12-23,17.682764053344727
2013-12-24,17.607690811157227
2013-12-26,17.490760803222656
2013-12-27,17.37258529663086
2013-12-30,17.199813842773438
2013-12-31,17.401432037353516
2014-01-02,17.156700134277344
2014-01-03,16.77983856201172
2014-01-06,16.87134552001953
2014-01-07,16.750675201416016
2014-01-08,16.85676383972168
2014-01-09,16.64149284362793
2014-01-10,16.53046226501465
2014-01-13,16.61699676513672
2014-01-14,16.94763946533203
2014-01-15,17.287904739379883
2014-01-16,17.191438674926758
2014-01-17,16.770227432250977
2014-01-21,17.030771255493164
2014-01-22,17.106454849243164
2014-01-23,17.25130271911621
2014-01-24,16.93771743774414
2014-01-27,17.075130462646484
2014-01-28,15.710359573364258
2014-01-29,15.532004356384277
2014-01-30,15.501913070678711
2014-01-31,15.527353286743164
2014-02-03,15.55620002746582
2014-02-04,15.78138542175293
2014-02-05,15.89925479888916
2014-02-06,15.991928100585938
2014-02-07,16.215656280517578
2014-02-10,16.506160736083984
2014-02-11,16.723644256591797
2014-02-12,16.722393035888672
2014-02-13,16.987926483154297
2014-02-14,16.974201202392578
2014-02-18,17.03661346435547
2014-02-19,16.767637252807617
2014-02-20,16.57355308532715
2014-02-21,16.389455795288086
2014-02-24,16.461219787597656
2014-02-25,16.2899112701416
2014-02-26,16.142946243286133
2014-02-27,16.464967727661133
2014-02-28,16.42034912109375
2014-03-03,16.4677734375
2014-03-04,16.57635498046875
2014-03-05,16.611309051513672
2014-03-06,16.561071395874023
2014-03-07,16.551403045654297
2014-03-10,16.56637954711914
2014-03-11,16.727697372436523
2014-03-12,16.743921279907227
2014-03-13,16.557950973510742
2014-03-14,16.371980667114258
2014-03-17,16.435949325561523
2014-03-18,16.58135414123535
2014-03-19,16.576995849609375
2014-03-20,16.497106552124023
2014-03-21,16.62722396850586
2014-03-24,16.824426651000977
2014-03-25,17.005401611328125
2014-03-26,16.84284019470215
2014-03-27,16.770448684692383
2014-03-28,16.751720428466797
2014-03-31,16.74798011779785
2014-04-01,16.901182174682617
2014-04-02,16.92926597595215
2014-04-03,16.81194496154785
2014-04-04,16.59446144104004
2014-04-07,16.333913803100586
2014-04-08,16.332979202270508
2014-04-09,16.54766082763672
2014-04-10,16.334224700927734
2014-04-11,16.21347427368164
2014-04-14,16.278057098388672
2014-04-15,16.161983489990234
2014-04-16,16.194744110107422
2014-04-17,16.37978744506836
2014-04-21,16.57417106628418
2014-04-22,16.590715408325195
2014-04-23,16.37384605407715
2014-04-24,17.71621322631836
2014-04-25,17.846330642700195
2014-04-28,18.537479400634766
2014-04-29,18.482561111450195
2014-04-30,18.41267204284668
2014-05-01,18.456043243408203
2014-05-02,18.490354537963867
2014-05-05,18.751846313476562
2014-05-06,18.547466278076172
2014-05-07,18.482561111450195
2014-05-08,18.449615478515625
2014-05-09,18.372739791870117
2014-05-12,18.601476669311523
2014-05-13,18.630661010742188
2014-05-14,18.634117126464844
2014-05-15,18.475666046142578
2014-05-16,18.748329162597656
2014-05-19,18.97047996520996
2014-05-20,18.974246978759766
2014-05-21,19.024450302124023
2014-05-22,19.05457305908203
2014-05-23,19.269819259643555
2014-05-27,19.630661010742188
2014-05-28,19.57982635498047
2014-05-29,19.936594009399414
2014-05-30,19.861907958984375
2014-06-02,19.72541618347168
2014-06-03,20.004371643066406
2014-06-04,20.232791900634766
2014-06-05,20.31218147277832
2014-06-06,20.256330490112305
2014-06-09,20.580453872680664
2014-06-10,20.701255798339844
2014-06-11,20.615598678588867
2014-06-12,20.270761489868164
2014-06-13,20.04891586303711
2014-06-16,20.250986099243164
2014-06-17,20.22463607788086
2014-06-18,20.246599197387695
2014-06-19,20.17631721496582
2014-06-20,19.967653274536133
2014-06-23,19.950082778930664
2014-06-24,19.829280853271484
2014-06-25,19.846847534179688
2014-06-26,19.965457916259766
2014-06-27,20.202674865722656
2014-06-30,20.411331176757812
2014-07-01,20.54092788696289
2014-07-02,20.532135009765625
2014-07-03,20.652935028076172
2014-07-07,21.079036712646484
2014-07-08,20.942861557006836
2014-07-09,20.951650619506836
2014-07-10,20.874774932861328
2014-07-11,20.91431427001953
2014-07-14,21.184473037719727
2014-07-15,20.936277389526367
2014-07-16,20.817668914794922
2014-07-17,20.446474075317383
2014-07-18,20.740787506103516
2014-07-21,20.633176803588867
2014-07-22,20.80449104309082
2014-07-23,21.347003936767578
2014-07-24,21.311866760253906
2014-07-25,21.45244026184082
2014-07-28,21.748947143554688
2014-07-29,21.60837745666504
2014-07-30,21.5578670501709
2014-07-31,20.997770309448242
2014-08-01,21.114181518554688
2014-08-04,20.995574951171875
2014-08-05,20.89235496520996
2014-08-06,20.85719871520996
2014-08-07,20.85500144958496
2014-08-08,20.91238784790039
2014-08-11,21.188308715820312
2014-08-12,21.183887481689453
2014-08-13,21.4642276763916
2014-08-14,21.521617889404297
2014-08-15,21.627567291259766
2014-08-18,21.888036727905273
2014-08-19,22.190439224243164
2014-08-20,22.199268341064453
2014-08-21,22.201473236083984
2014-08-22,22.364822387695312
2014-08-25,22.413379669189453
2014-08-26,22.2698974609375
2014-08-27,22.54361343383789
2014-08-28,22.570104598999023
2014-08-29,22.625288009643555
2014-09-02,22.801877975463867
2014-09-03,21.839475631713867
2014-09-04,21.658475875854492
2014-09-05,21.846099853515625
2014-09-08,21.711450576782227
2014-09-09,21.62977409362793
2014-09-10,22.2941837310791
2014-09-11,22.389097213745117
2014-09-12,22.43986701965332
2014-09-15,22.433252334594727
2014-09-16,22.263290405273438
2014-09-17,22.422216415405273
2014-09-18,22.468570709228516
2014-09-19,22.28536033630371
2014-09-22,22.307430267333984
2014-09-23,22.65619468688965
2014-09-24,22.459735870361328
2014-09-25,21.60328483581543
2014-09-26,22.2390079498291
2014-09-29,22.097732543945312
2014-09-30,22.2390079498291
2014-10-01,21.8924560546875
2014-10-02,22.051380157470703
2014-10-03,21.989578247070312
2014-10-06,21.989578247070312
2014-10-07,21.797531127929688
2014-10-08,22.250043869018555
2014-10-09,22.298601150512695
2014-10-10,22.23458480834961
2014-10-13,22.031513214111328
2014-10-14,21.797531127929688
2014-10-15,21.530447006225586
2014-10-16,21.247901916503906
2014-10-17,21.559139251708984
2014-10-20,22.02048110961914
2014-10-21,22.618667602539062
2014-10-22,22.733449935913086
2014-10-23,23.139606475830078
2014-10-24,23.225688934326172
2014-10-27,23.201404571533203
2014-10-28,23.56120491027832
2014-10-29,23.693649291992188
2014-10-30,23.614181518554688
2014-10-31,23.839326858520508
2014-11-03,24.14835548400879
2014-11-04,23.97176742553711
2014-11-05,24.02916145324707
2014-11-06,24.09788703918457
2014-11-07,24.166608810424805
2014-11-10,24.126691818237305
2014-11-11,24.319576263427734
2014-11-12,24.663196563720703
2014-11-13,25.01125717163086
2014-11-14,25.312747955322266
2014-11-17,25.270641326904297
2014-11-18,25.59873390197754
2014-11-19,25.421382904052734
2014-11-20,25.784955978393555
2014-11-21,25.8204288482666
2014-11-24,26.299283981323242
2014-11-25,26.07093048095703
2014-11-26,26.381309509277344
2014-11-28,26.36579132080078
2014-12-01,25.510066986083984
2014-12-02,25.412519454956055
2014-12-03,25.700719833374023
2014-12-04,25.60317039489746
2014-12-05,25.49454116821289
2014-12-08,24.91814613342285
2014-12-09,25.299455642700195
2014-12-10,24.818382263183594
2014-12-11,24.745222091674805
2014-12-12,24.32622718811035
2014-12-15,23.993688583374023
2014-12-16,23.66558074951172
2014-12-17,24.255285263061523
2014-12-18,24.97356414794922
2014-12-19,24.780696868896484
2014-12-22,25.037858963012695
2014-12-23,24.94919204711914
2014-12-24,24.831676483154297
2014-12-26,25.270641326904297
2014-12-29,25.252906799316406
2014-12-30,24.944747924804688
2014-12-31,24.470333099365234
2015-01-02,24.2375545501709
2015-01-05,23.554737091064453
2015-01-06,23.556962966918945
2015-01-07,23.88727569580078
2015-01-08,24.805070877075195
2015-01-09,24.831676483154297
2015-01-12,24.219818115234375
2015-01-13,24.434858322143555
2015-01-14,24.34174346923828
2015-01-15,23.681110382080078
2015-01-16,23.497102737426758
2015-01-20,24.102317810058594
2015-01-21,24.28632164001465
2015-01-22,24.91814613342285
2015-01-23,25.046733856201172
2015-01-26,25.07332992553711
2015-01-27,24.195432662963867
2015-01-28,25.563270568847656
2015-01-29,26.359140396118164
2015-01-30,25.973400115966797
2015-02-02,26.299283981323242
2015-02-03,26.303722381591797
2015-02-04,26.505456924438477
2015-02-05,26.694637298583984
2015-02-06,26.4698486328125
2015-02-09,26.645673751831055
2015-02-10,27.157567977905273
2015-02-11,27.794116973876953
2015-02-12,28.145774841308594
2015-02-13,28.283761978149414
2015-02-17,28.45069122314453
2015-02-18,28.64877700805664
2015-02-19,28.588680267333984
2015-02-20,28.822376251220703
2015-02-23,29.601362228393555
2015-02-24,29.4166259765625
2015-02-25,28.664356231689453
2015-02-26,29.027143478393555
2015-02-27,28.590909957885742
2015-03-02,28.731122970581055
2015-03-03,28.791217803955078
2015-03-04,28.60870933532715
2015-03-05,28.134653091430664
2015-03-06,28.17693328857422
2015-03-09,28.29711151123047
2015-03-10,27.711776733398438
2015-03-11,27.206539154052734
2015-03-12,27.698415756225586
2015-03-13,27.50699806213379
2015-03-16,27.80970001220703
2015-03-17,28.274860382080078
2015-03-18,28.593135833740234
2015-03-19,28.377243041992188
2015-03-20,28.021137237548828
2015-03-23,28.312698364257812
2015-03-24,28.196969985961914
2015-03-25,27.460269927978516
2015-03-26,27.65167808532715
2015-03-27,27.431331634521484
2015-03-30,28.125741958618164
2015-03-31,27.6939697265625
2015-04-01,27.65389633178711
2015-04-02,27.892040252685547
2015-04-06,28.343856811523438
2015-04-07,28.045623779296875
2015-04-08,27.954360961914062
2015-04-09,28.168033599853516
2015-04-10,28.28821563720703
2015-04-13,28.232568740844727
2015-04-14,28.110166549682617
2015-04-15,28.216995239257812
2015-04-16,28.08123016357422
2015-04-17,27.765186309814453
2015-04-20,28.399503707885742
2015-04-21,28.245925903320312
2015-04-22,28.626516342163086
2015-04-23,28.860212326049805
2015-04-24,28.995975494384766
2015-04-27,29.523456573486328
2015-04-28,29.05829429626465
2015-04-29,28.630966186523438
2015-04-30,27.854215621948242
2015-05-01,28.69996452331543
2015-05-04,28.644323348999023
2015-05-05,27.998882293701172
2015-05-06,27.82304573059082
2015-05-07,27.995147705078125
2015-05-08,28.52259635925293
2015-05-11,28.232051849365234
2015-05-12,28.1314754486084
2015-05-13,28.162771224975586
2015-05-14,28.81984519958496
2015-05-15,28.77961540222168
2015-05-18,29.096982955932617
2015-05-19,29.070161819458008
2015-05-20,29.06793212890625
2015-05-21,29.365177154541016
2015-05-22,29.622188568115234
2015-05-26,28.969587326049805
2015-05-27,29.510448455810547
2015-05-28,29.452335357666016
2015-05-29,29.117094039916992
2015-06-01,29.17520523071289
2015-06-02,29.04557991027832
2015-06-03,29.081331253051758
2015-06-04,28.911479949951172
2015-06-05,28.75279998779297
2015-06-08,28.56282615661621
2015-06-09,28.477893829345703
2015-06-10,28.80419921875
2015-06-11,28.739389419555664
2015-06-12,28.422016143798828
2015-06-15,28.366151809692383
2015-06-16,28.518129348754883
2015-06-17,28.45107650756836
2015-06-18,28.58070182800293
2015-06-19,28.29463005065918
2015-06-22,28.52035903930664
2015-06-23,28.39073944091797
2015-06-24,28.632112503051758
2015-06-25,28.495777130126953
2015-06-26,28.328157424926758
2015-06-29,27.83199691772461
2015-06-30,28.033140182495117
2015-07-01,28.29463005065918
2015-07-02,28.258865356445312
2015-07-06,28.160531997680664
2015-07-07,28.091251373291016
2015-07-08,27.39394187927246
2015-07-09,26.8351993560791
2015-07-10,27.552623748779297
2015-07-13,28.08453941345215
2015-07-14,28.073368072509766
2015-07-15,28.343793869018555
2015-07-16,28.721508026123047
2015-07-17,28.969587326049805
2015-07-20,29.517148971557617
2015-07-21,29.222139358520508
2015-07-22,27.9862060546875
2015-07-23,27.972797393798828
2015-07-24,27.825292587280273
2015-07-27,27.438644409179688
2015-07-28,27.574974060058594
2015-07-29,27.48780632019043
2015-07-30,27.349233627319336
2015-07-31,27.110097885131836
2015-08-03,26.47089958190918
2015-08-04,25.62161636352539
2015-08-05,25.79146957397461
2015-08-06,25.84759521484375
2015-08-07,25.93515968322754
2015-08-10,26.878089904785156
2015-08-11,25.47941017150879
2015-08-12,25.872291564941406
2015-08-13,25.852094650268555
2015-08-14,26.033935546875
2015-08-17,26.30335235595703
2015-08-18,26.155170440673828
2015-08-19,25.820655822753906
2015-08-20,25.290817260742188
2015-08-21,23.743955612182617
2015-08-24,23.151264190673828
2015-08-25,23.290454864501953
2015-08-26,24.62627601623535
2015-08-27,25.351430892944336
2015-08-28,25.43450164794922
2015-08-31,25.315521240234375
2015-09-01,24.183992385864258
2015-09-02,25.221216201782227
2015-09-03,24.77893829345703
2015-09-04,24.5319766998291
2015-09-08,25.2144832611084
2015-09-09,24.729549407958984
2015-09-10,25.27285385131836
2015-09-11,25.641054153442383
2015-09-14,25.888011932373047
2015-09-15,26.105785369873047
2015-09-16,26.134967803955078
2015-09-17,25.575946807861328
2015-09-18,25.470420837402344
2015-09-21,25.865562438964844
2015-09-22,25.45920181274414
2015-09-23,25.665739059448242
2015-09-24,25.81841468811035
2015-09-25,25.753311157226562
2015-09-28,25.243671417236328
2015-09-29,24.48483657836914
2015-09-30,24.763221740722656
2015-10-01,24.60157585144043
2015-10-02,24.781185150146484
2015-10-05,24.870983123779297
2015-10-06,24.98997688293457
2015-10-07,24.870983123779297
2015-10-08,24.583621978759766
2015-10-09,25.171829223632812
2015-10-12,25.055089950561523
2015-10-13,25.09774398803711
2015-10-14,24.74302101135254
2015-10-15,25.11345672607422
2015-10-16,24.929363250732422
2015-10-19,25.084270477294922
2015-10-20,25.542268753051758
2015-10-21,25.54001808166504
2015-10-22,25.930665969848633
2015-10-23,26.73440170288086
2015-10-26,25.881267547607422
2015-10-27,25.71738624572754
2015-10-28,26.777061462402344
2015-10-29,27.0599365234375
2015-10-30,26.828697204589844
2015-11-02,27.205873489379883
2015-11-03,27.517942428588867
2015-11-04,27.38996696472168
2015-11-05,27.263708114624023
2015-11-06,27.295270919799805
2015-11-09,27.184789657592773
2015-11-10,26.3280086517334
2015-11-11,26.179203033447266
2015-11-12,26.09126853942871
2015-11-13,25.329179763793945
2015-11-16,25.744050979614258
2015-11-17,25.633563995361328
2015-11-18,26.44525146484375
2015-11-19,26.781200408935547
2015-11-20,26.898441314697266
2015-11-23,26.548967361450195
2015-11-24,26.803749084472656
2015-11-25,26.61209487915039
2015-11-27,26.562498092651367
2015-11-30,26.6729793548584
2015-12-01,26.456525802612305
2015-12-02,26.217529296875
2015-12-03,25.97402000427246
2015-12-04,26.837570190429688
2015-12-07,26.668460845947266
2015-12-08,26.65719223022461
2015-12-09,26.06871795654297
2015-12-10,26.192724227905273
2015-12-11,25.518569946289062
2015-12-14,25.360746383666992
2015-12-15,24.912059783935547
2015-12-16,25.103715896606445
2015-12-17,24.57160758972168
2015-12-18,23.906471252441406
2015-12-21,24.199581146240234
2015-12-22,24.177032470703125
2015-12-23,24.488176345825195
2015-12-24,24.357402801513672
2015-12-28,24.084590911865234
2015-12-29,24.51749038696289
2015-12-30,24.197328567504883
2015-12-31,23.73286247253418
2016-01-04,23.753154754638672
2016-01-05,23.15791130065918
2016-01-06,22.704723358154297
2016-01-07,21.746477127075195
2016-01-08,21.861467361450195
2016-01-11,22.2154483795166
2016-01-12,22.537872314453125
2016-01-13,21.95842170715332
2016-01-14,22.438663482666016
2016-01-15,21.899795532226562
2016-01-19,21.793825149536133
2016-01-20,21.823143005371094
2016-01-21,21.712656021118164
2016-01-22,22.867063522338867
2016-01-25,22.420629501342773
2016-01-26,22.544633865356445
2016-01-27,21.063304901123047
2016-01-28,21.214365005493164
2016-01-29,21.947141647338867
2016-02-01,21.741971969604492
2016-02-02,21.302309036254883
2016-02-03,21.72393226623535
2016-02-04,21.89848518371582
2016-02-05,21.313615798950195
2016-02-08,21.538047790527344
2016-02-09,21.533512115478516
2016-02-10,21.370290756225586
