Date,BRK-B
2012-07-03,83.77999877929688
2012-07-05,83.22000122070312
2012-07-06,82.54000091552734
2012-07-09,83.38999938964844
2012-07-10,83.05000305175781
2012-07-11,84.08999633789062
2012-07-12,83.54000091552734
2012-07-13,84.4800033569336
2012-07-16,83.9800033569336
2012-07-17,85.19000244140625
2012-07-18,84.9800033569336
2012-07-19,84.62999725341797
2012-07-20,83.83000183105469
2012-07-23,83.58999633789062
2012-07-24,83.69999694824219
2012-07-25,84.04000091552734
2012-07-26,84.66999816894531
2012-07-27,85.19999694824219
2012-07-30,85.2300033569336
2012-07-31,84.83999633789062
2012-08-01,84.62000274658203
2012-08-02,84.08000183105469
2012-08-03,85.58000183105469
2012-08-06,85.1500015258789
2012-08-07,84.66999816894531
2012-08-08,84.6500015258789
2012-08-09,84.54000091552734
2012-08-10,84.7699966430664
2012-08-13,84.98999786376953
2012-08-14,84.94000244140625
2012-08-15,84.70999908447266
2012-08-16,85.22000122070312
2012-08-17,85.87000274658203
2012-08-20,85.75
2012-08-21,85.22000122070312
2012-08-22,85.69000244140625
2012-08-23,85.1500015258789
2012-08-24,85.38999938964844
2012-08-27,85.41000366210938
2012-08-28,84.91999816894531
2012-08-29,84.55000305175781
2012-08-30,84.01000213623047
2012-08-31,84.33999633789062
2012-09-04,84.25
2012-09-05,85.19000244140625
2012-09-06,86.47000122070312
2012-09-07,86.63999938964844
2012-09-10,86.61000061035156
2012-09-11,86.76000213623047
2012-09-12,86.7300033569336
2012-09-13,88.55999755859375
2012-09-14,88.69999694824219
2012-09-17,88.5199966430664
2012-09-18,88.61000061035156
2012-09-19,88.94999694824219
2012-09-20,89.33000183105469
2012-09-21,89.54000091552734
2012-09-24,88.66000366210938
2012-09-25,88.12000274658203
2012-09-26,88.33000183105469
2012-09-27,88.26000213623047
2012-09-28,88.19999694824219
2012-10-01,88.66000366210938
2012-10-02,88.83000183105469
2012-10-03,89.48999786376953
2012-10-04,90.36000061035156
2012-10-05,90.41999816894531
2012-10-08,90.16999816894531
2012-10-09,89.26000213623047
2012-10-10,88.7300033569336
2012-10-11,88.70999908447266
2012-10-12,88.25
2012-10-15,89.11000061035156
2012-10-16,89.93000030517578
2012-10-17,90.5
2012-10-18,90.62000274658203
2012-10-19,89.26000213623047
2012-10-22,88.51000213623047
2012-10-23,86.94999694824219
2012-10-24,86.94000244140625
2012-10-25,87.1500015258789
2012-10-26,86.66000366210938
2012-10-31,86.3499984741211
2012-11-01,87.68000030517578
2012-11-02,86.93000030517578
2012-11-05,86.86000061035156
2012-11-06,87.29000091552734
2012-11-07,85.44999694824219
2012-11-08,84.58000183105469
2012-11-09,85.18000030517578
2012-11-12,85.2699966430664
2012-11-13,85.87000274658203
2012-11-14,84.87999725341797
2012-11-15,85.30000305175781
2012-11-16,85.91000366210938
2012-11-19,86.76000213623047
2012-11-20,86.79000091552734
2012-11-21,87.58000183105469
2012-11-23,88.5
2012-11-26,88.29000091552734
2012-11-27,88.08000183105469
2012-11-28,88.2699966430664
2012-11-29,87.97000122070312
2012-11-30,88.08000183105469
2012-12-03,87.75
2012-12-04,87.2699966430664
2012-12-05,87.62000274658203
2012-12-06,87.48999786376953
2012-12-07,87.33000183105469
2012-12-10,87.0999984741211
2012-12-11,87.2699966430664
2012-12-12,89.31999969482422
2012-12-13,89.44000244140625
2012-12-14,89.1500015258789
2012-12-17,89.9800033569336
2012-12-18,90.37000274658203
2012-12-19,90.0999984741211
2012-12-20,90.69000244140625
2012-12-21,89.83000183105469
2012-12-24,89.83000183105469
2012-12-26,89.26000213623047
2012-12-27,89.22000122070312
2012-12-28,88.55000305175781
2012-12-31,89.69999694824219
2013-01-02,93.19999694824219
2013-01-03,93.62000274658203
2013-01-04,93.8499984741211
2013-01-07,93.44999694824219
2013-01-08,93.80999755859375
2013-01-09,93.31999969482422
2013-01-10,94.6500015258789
2013-01-11,94.38999938964844
2013-01-14,95.36000061035156
2013-01-15,95.36000061035156
2013-01-16,95.02999877929688
2013-01-17,95.30000305175781
2013-01-18,95.16000366210938
2013-01-22,95.91000366210938
2013-01-23,96.4800033569336
2013-01-24,97.30999755859375
2013-01-25,97.38999938964844
2013-01-28,97.12000274658203
2013-01-29,97.23999786376953
2013-01-30,96.87999725341797
2013-01-31,96.93000030517578
2013-02-01,98.0
2013-02-04,96.51000213623047
2013-02-05,97.91000366210938
2013-02-06,97.83000183105469
2013-02-07,97.11000061035156
2013-02-08,97.25
2013-02-11,97.12999725341797
2013-02-12,97.69999694824219
2013-02-13,97.97000122070312
2013-02-14,99.20999908447266
2013-02-15,99.7699966430664
2013-02-19,101.0199966430664
2013-02-20,100.22000122070312
2013-02-21,100.16999816894531
2013-02-22,101.20999908447266
2013-02-25,98.58000183105469
2013-02-26,98.72000122070312
2013-02-27,101.20999908447266
2013-02-28,102.16000366210938
2013-03-01,102.05000305175781
2013-03-04,101.94999694824219
2013-03-05,102.66000366210938
2013-03-06,103.23999786376953
2013-03-07,103.41000366210938
2013-03-08,103.62999725341797
2013-03-11,104.06999969482422
2013-03-12,103.01000213623047
2013-03-13,103.6500015258789
2013-03-14,103.98999786376953
2013-03-15,102.79000091552734
2013-03-18,102.12000274658203
2013-03-19,101.7699966430664
2013-03-20,102.33999633789062
2013-03-21,101.95999908447266
2013-03-22,102.56999969482422
2013-03-25,102.4000015258789
2013-03-26,103.81999969482422
2013-03-27,103.16000366210938
2013-03-28,104.19999694824219
2013-04-01,103.47000122070312
2013-04-02,105.13999938964844
2013-04-03,104.23999786376953
2013-04-04,105.12999725341797
2013-04-05,104.1500015258789
2013-04-08,105.26000213623047
2013-04-09,105.12000274658203
2013-04-10,106.33000183105469
2013-04-11,106.7300033569336
2013-04-12,107.04000091552734
2013-04-15,104.5199966430664
2013-04-16,107.16000366210938
2013-04-17,105.16999816894531
2013-04-18,103.0
2013-04-19,105.27999877929688
2013-04-22,105.0199966430664
2013-04-23,106.68000030517578
2013-04-24,106.75
2013-04-25,107.47000122070312
2013-04-26,107.0999984741211
2013-04-29,106.61000061035156
2013-04-30,106.31999969482422
2013-05-01,106.12000274658203
2013-05-02,107.30000305175781
2013-05-03,108.63999938964844
2013-05-06,110.0
2013-05-07,109.9000015258789
2013-05-08,110.94000244140625
2013-05-09,110.66000366210938
2013-05-10,111.81999969482422
2013-05-13,111.73999786376953
2013-05-14,112.66999816894531
2013-05-15,112.7699966430664
2013-05-16,111.54000091552734
2013-05-17,113.0199966430664
2013-05-20,113.0
2013-05-21,112.69999694824219
2013-05-22,111.8499984741211
2013-05-23,111.29000091552734
2013-05-24,110.83000183105469
2013-05-28,112.27999877929688
2013-05-29,113.02999877929688
2013-05-30,114.83999633789062
2013-05-31,114.06999969482422
2013-06-03,114.06999969482422
2013-06-04,113.41999816894531
2013-06-05,111.51000213623047
2013-06-06,113.0999984741211
2013-06-07,115.30999755859375
2013-06-10,115.1500015258789
2013-06-11,113.51000213623047
2013-06-12,112.94999694824219
2013-06-13,114.98999786376953
2013-06-14,114.16000366210938
2013-06-17,114.91999816894531
2013-06-18,115.16999816894531
2013-06-19,113.83999633789062
2013-06-20,111.41000366210938
2013-06-21,112.37999725341797
2013-06-24,110.70999908447266
2013-06-25,112.06999969482422
2013-06-26,112.91000366210938
2013-06-27,113.0
2013-06-28,111.91999816894531
2013-07-01,113.04000091552734
2013-07-02,112.5199966430664
2013-07-03,112.62999725341797
2013-07-05,114.95999908447266
2013-07-08,115.01000213623047
2013-07-09,115.80000305175781
2013-07-10,114.87999725341797
2013-07-11,116.9800033569336
2013-07-12,117.12000274658203
2013-07-15,117.20999908447266
2013-07-16,117.19999694824219
2013-07-17,117.62999725341797
2013-07-18,118.55999755859375
2013-07-19,118.9000015258789
2013-07-22,118.94000244140625
2013-07-23,118.20999908447266
2013-07-24,116.45999908447266
2013-07-25,117.06999969482422
2013-07-26,117.33999633789062
2013-07-29,116.41999816894531
2013-07-30,115.79000091552734
2013-07-31,115.87000274658203
2013-08-01,117.27999877929688
2013-08-02,117.81999969482422
2013-08-05,118.2300033569336
2013-08-06,117.91000366210938
2013-08-07,116.80000305175781
2013-08-08,117.63999938964844
2013-08-09,116.70999908447266
2013-08-12,117.12999725341797
2013-08-13,117.27999877929688
2013-08-14,116.56999969482422
2013-08-15,114.80000305175781
2013-08-16,115.23999786376953
2013-08-19,114.30000305175781
2013-08-20,115.01000213623047
2013-08-21,113.9800033569336
2013-08-22,114.75
2013-08-23,114.2699966430664
2013-08-26,113.8499984741211
2013-08-27,111.54000091552734
2013-08-28,112.19999694824219
2013-08-29,111.98999786376953
2013-08-30,111.22000122070312
2013-09-03,112.08000183105469
2013-09-04,112.08000183105469
2013-09-05,112.2699966430664
2013-09-06,111.86000061035156
2013-09-09,112.66999816894531
2013-09-10,113.58999633789062
2013-09-11,114.27999877929688
2013-09-12,113.37999725341797
2013-09-13,113.54000091552734
2013-09-16,114.83999633789062
2013-09-17,115.38999938964844
2013-09-18,116.69999694824219
2013-09-19,117.16999816894531
2013-09-20,117.9000015258789
2013-09-23,115.63999938964844
2013-09-24,115.05000305175781
2013-09-25,115.51000213623047
2013-09-26,115.79000091552734
2013-09-27,114.8499984741211
2013-09-30,113.51000213623047
2013-10-01,114.13999938964844
2013-10-02,114.41000366210938
2013-10-03,113.37000274658203
2013-10-04,113.75
2013-10-07,112.86000061035156
2013-10-08,111.37000274658203
2013-10-09,111.7699966430664
2013-10-10,114.83999633789062
2013-10-11,115.80999755859375
2013-10-14,116.0
2013-10-15,114.62999725341797
2013-10-16,116.69000244140625
2013-10-17,116.91999816894531
2013-10-18,116.97000122070312
2013-10-21,116.88999938964844
2013-10-22,117.48999786376953
2013-10-23,116.41000366210938
2013-10-24,116.83999633789062
2013-10-25,117.02999877929688
2013-10-28,116.94000244140625
2013-10-29,117.41000366210938
2013-10-30,116.33999633789062
2013-10-31,115.08999633789062
2013-11-01,115.2699966430664
2013-11-04,114.87000274658203
2013-11-05,114.36000061035156
2013-11-06,114.91000366210938
2013-11-07,113.83000183105469
2013-11-08,115.87999725341797
2013-11-11,115.6500015258789
2013-11-12,114.20999908447266
2013-11-13,114.80999755859375
2013-11-14,115.69000244140625
2013-11-15,116.30000305175781
2013-11-18,115.9000015258789
2013-11-19,115.83999633789062
2013-11-20,114.9000015258789
2013-11-21,116.41999816894531
2013-11-22,116.95999908447266
2013-11-25,115.62999725341797
2013-11-26,116.58000183105469
2013-11-27,116.58000183105469
2013-11-29,116.52999877929688
2013-12-02,115.33000183105469
2013-12-03,114.79000091552734
2013-12-04,115.30000305175781
2013-12-05,114.95999908447266
2013-12-06,116.66000366210938
2013-12-09,117.13999938964844
2013-12-10,115.61000061035156
2013-12-11,114.51000213623047
2013-12-12,114.37999725341797
2013-12-13,114.05999755859375
2013-12-16,113.95999908447266
2013-12-17,113.62999725341797
2013-12-18,116.13999938964844
2013-12-19,116.36000061035156
2013-12-20,115.5999984741211
2013-12-23,117.04000091552734
2013-12-24,117.43000030517578
2013-12-26,117.98999786376953
2013-12-27,118.0
2013-12-30,118.04000091552734
2013-12-31,118.55999755859375
2014-01-02,117.5
2014-01-03,117.56999969482422
2014-01-06,116.27999877929688
2014-01-07,116.19000244140625
2014-01-08,115.33999633789062
2014-01-09,115.31999969482422
2014-01-10,114.97000122070312
2014-01-13,114.01000213623047
2014-01-14,114.95999908447266
2014-01-15,115.8499984741211
2014-01-16,115.23999786376953
2014-01-17,115.06999969482422
2014-01-21,115.1500015258789
2014-01-22,115.26000213623047
2014-01-23,113.5
2014-01-24,111.80999755859375
2014-01-27,111.5
2014-01-28,112.01000213623047
2014-01-29,111.27999877929688
2014-01-30,113.0
2014-01-31,111.5999984741211
2014-02-03,108.98999786376953
2014-02-04,109.12999725341797
2014-02-05,108.77999877929688
2014-02-06,110.16000366210938
2014-02-07,112.61000061035156
2014-02-10,112.61000061035156
2014-02-11,113.61000061035156
2014-02-12,113.30000305175781
2014-02-13,114.69999694824219
2014-02-14,114.94999694824219
2014-02-18,114.7300033569336
2014-02-19,113.36000061035156
2014-02-20,113.0999984741211
2014-02-21,113.18000030517578
2014-02-24,113.19999694824219
2014-02-25,113.94000244140625
2014-02-26,113.69999694824219
2014-02-27,114.58000183105469
2014-02-28,115.77999877929688
2014-03-03,116.05999755859375
2014-03-04,118.56999969482422
2014-03-05,118.9800033569336
2014-03-06,121.19999694824219
2014-03-07,122.66999816894531
2014-03-10,124.0999984741211
2014-03-11,124.69000244140625
2014-03-12,125.16999816894531
2014-03-13,123.61000061035156
2014-03-14,122.51000213623047
2014-03-17,123.36000061035156
2014-03-18,123.27999877929688
2014-03-19,122.62000274658203
2014-03-20,124.44000244140625
2014-03-21,125.19999694824219
2014-03-24,124.31999969482422
2014-03-25,124.47000122070312
2014-03-26,123.01000213623047
2014-03-27,123.47000122070312
2014-03-28,123.52999877929688
2014-03-31,124.97000122070312
2014-04-01,124.87999725341797
2014-04-02,124.47000122070312
2014-04-03,124.30999755859375
2014-04-04,123.9000015258789
2014-04-07,123.12000274658203
2014-04-08,123.12999725341797
2014-04-09,124.01000213623047
2014-04-10,122.2699966430664
2014-04-11,121.69999694824219
2014-04-14,122.29000091552734
2014-04-15,123.7699966430664
2014-04-16,126.0
2014-04-17,127.18000030517578
2014-04-21,126.5
2014-04-22,127.1500015258789
2014-04-23,127.19999694824219
2014-04-24,126.94999694824219
2014-04-25,127.26000213623047
2014-04-28,127.69999694824219
2014-04-29,128.49000549316406
2014-04-30,128.85000610351562
2014-05-01,129.05999755859375
2014-05-02,128.08999633789062
2014-05-05,126.61000061035156
2014-05-06,124.66999816894531
2014-05-07,127.44999694824219
2014-05-08,126.66999816894531
2014-05-09,127.33999633789062
2014-05-12,127.29000091552734
2014-05-13,127.88999938964844
2014-05-14,127.52999877929688
2014-05-15,126.36000061035156
2014-05-16,126.86000061035156
2014-05-19,127.12999725341797
2014-05-20,126.05999755859375
2014-05-21,126.66000366210938
2014-05-22,126.9800033569336
2014-05-23,126.80000305175781
2014-05-27,127.5199966430664
2014-05-28,127.45999908447266
2014-05-29,128.11000061035156
2014-05-30,128.33999633789062
2014-06-02,127.87999725341797
2014-06-03,126.93000030517578
2014-06-04,127.2300033569336
2014-06-05,128.1999969482422
2014-06-06,128.64999389648438
2014-06-09,127.98999786376953
2014-06-10,128.25
2014-06-11,128.22000122070312
2014-06-12,127.27999877929688
2014-06-13,126.54000091552734
2014-06-16,126.1500015258789
2014-06-17,126.02999877929688
2014-06-18,127.16999816894531
2014-06-19,127.25
2014-06-20,126.73999786376953
2014-06-23,126.66999816894531
2014-06-24,126.77999877929688
2014-06-25,127.12999725341797
2014-06-26,127.0999984741211
2014-06-27,127.31999969482422
2014-06-30,126.55999755859375
2014-07-01,127.23999786376953
2014-07-02,127.7300033569336
2014-07-03,129.3000030517578
2014-07-07,128.6999969482422
2014-07-08,128.22000122070312
2014-07-09,128.75
2014-07-10,128.4499969482422
2014-07-11,128.6300048828125
2014-07-14,128.97999572753906
2014-07-15,128.49000549316406
2014-07-16,128.11000061035156
2014-07-17,126.5199966430664
2014-07-18,128.27999877929688
2014-07-21,128.5800018310547
2014-07-22,128.4199981689453
2014-07-23,128.1300048828125
2014-07-24,128.35000610351562
2014-07-25,127.55000305175781
2014-07-28,128.3699951171875
2014-07-29,127.36000061035156
2014-07-30,127.73999786376953
2014-07-31,125.43000030517578
2014-08-01,125.83000183105469
2014-08-04,129.72000122070312
2014-08-05,127.98999786376953
2014-08-06,129.11000061035156
2014-08-07,128.9499969482422
2014-08-08,130.89999389648438
2014-08-11,131.9499969482422
2014-08-12,133.05999755859375
2014-08-13,133.0800018310547
2014-08-14,135.3000030517578
2014-08-15,134.33999633789062
2014-08-18,135.02999877929688
2014-08-19,134.89999389648438
2014-08-20,134.91000366210938
2014-08-21,136.80999755859375
2014-08-22,135.75
2014-08-25,136.22999572753906
2014-08-26,136.25
2014-08-27,136.52000427246094
2014-08-28,136.11000061035156
2014-08-29,137.25
2014-09-02,137.9600067138672
2014-09-03,137.72999572753906
2014-09-04,137.9499969482422
2014-09-05,138.07000732421875
2014-09-08,138.27999877929688
2014-09-09,136.88999938964844
2014-09-10,137.72000122070312
2014-09-11,137.9199981689453
2014-09-12,137.08999633789062
2014-09-15,138.0399932861328
2014-09-16,138.69000244140625
2014-09-17,139.61000061035156
2014-09-18,141.27999877929688
2014-09-19,140.55999755859375
2014-09-22,139.25999450683594
2014-09-23,138.77999877929688
2014-09-24,139.9499969482422
2014-09-25,137.08999633789062
2014-09-26,138.67999267578125
2014-09-29,138.3300018310547
2014-09-30,138.13999938964844
2014-10-01,136.6199951171875
2014-10-02,137.63999938964844
2014-10-03,139.5
2014-10-06,139.16000366210938
2014-10-07,136.72000122070312
2014-10-08,139.94000244140625
2014-10-09,137.08999633789062
2014-10-10,136.75999450683594
2014-10-13,136.3800048828125
2014-10-14,137.38999938964844
2014-10-15,135.63999938964844
2014-10-16,134.6999969482422
2014-10-17,137.08999633789062
2014-10-20,137.22999572753906
2014-10-21,138.97000122070312
2014-10-22,137.64999389648438
2014-10-23,138.67999267578125
2014-10-24,139.39999389648438
2014-10-27,139.52999877929688
2014-10-28,140.4600067138672
2014-10-29,139.99000549316406
2014-10-30,139.5399932861328
2014-10-31,140.16000366210938
2014-11-03,140.80999755859375
2014-11-04,142.17999267578125
2014-11-05,142.9199981689453
2014-11-06,143.2899932861328
2014-11-07,143.61000061035156
2014-11-10,145.0500030517578
2014-11-11,144.9499969482422
2014-11-12,145.52000427246094
2014-11-13,146.2899932861328
2014-11-14,145.52000427246094
2014-11-17,145.3699951171875
2014-11-18,145.80999755859375
2014-11-19,145.64999389648438
2014-11-20,145.72000122070312
2014-11-21,146.6999969482422
2014-11-24,147.27000427246094
2014-11-25,147.80999755859375
2014-11-26,148.19000244140625
2014-11-28,148.69000244140625
2014-12-01,148.52000427246094
2014-12-02,149.8699951171875
2014-12-03,149.72999572753906
2014-12-04,150.0500030517578
2014-12-05,150.67999267578125
2014-12-08,151.94000244140625
2014-12-09,150.4600067138672
2014-12-10,149.0800018310547
2014-12-11,150.1300048828125
2014-12-12,146.4600067138672
2014-12-15,146.1199951171875
2014-12-16,145.27999877929688
2014-12-17,148.4499969482422
2014-12-18,152.6699981689453
2014-12-19,151.55999755859375
2014-12-22,151.89999389648438
2014-12-23,151.75
2014-12-24,151.5399932861328
2014-12-26,151.35000610351562
2014-12-29,152.0500030517578
2014-12-30,152.08999633789062
2014-12-31,150.14999389648438
2015-01-02,149.1699981689453
2015-01-05,147.0
2015-01-06,146.83999633789062
2015-01-07,148.8800048828125
2015-01-08,151.3699951171875
2015-01-09,149.47000122070312
2015-01-12,148.27999877929688
2015-01-13,148.6300048828125
2015-01-14,147.82000732421875
2015-01-15,147.5800018310547
2015-01-16,149.2100067138672
2015-01-20,148.6300048828125
2015-01-21,147.17999267578125
2015-01-22,150.14999389648438
2015-01-23,149.1199951171875
2015-01-26,149.6999969482422
2015-01-27,147.64999389648438
2015-01-28,144.77999877929688
2015-01-29,146.2899932861328
2015-01-30,143.91000366210938
2015-02-02,146.72999572753906
2015-02-03,148.2899932861328
2015-02-04,147.52999877929688
2015-02-05,149.6699981689453
2015-02-06,150.17999267578125
2015-02-09,149.1300048828125
2015-02-10,149.9199981689453
2015-02-11,149.67999267578125
2015-02-12,149.7899932861328
2015-02-13,148.33999633789062
2015-02-17,149.1699981689453
2015-02-18,148.6699981689453
2015-02-19,147.47999572753906
2015-02-20,148.72000122070312
2015-02-23,147.3699951171875
2015-02-24,148.9499969482422
2015-02-25,148.77999877929688
2015-02-26,148.33999633789062
2015-02-27,147.41000366210938
2015-03-02,147.0800018310547
2015-03-03,145.92999267578125
2015-03-04,144.9199981689453
2015-03-05,146.05999755859375
2015-03-06,145.27999877929688
2015-03-09,146.1300048828125
2015-03-10,143.19000244140625
2015-03-11,143.44000244140625
2015-03-12,145.6699981689453
2015-03-13,143.97000122070312
2015-03-16,145.97999572753906
2015-03-17,144.75
2015-03-18,146.0
2015-03-19,144.8800048828125
2015-03-20,145.52999877929688
2015-03-23,145.55999755859375
2015-03-24,144.2899932861328
2015-03-25,143.55999755859375
2015-03-26,143.02999877929688
2015-03-27,143.88999938964844
2015-03-30,145.97999572753906
2015-03-31,144.32000732421875
2015-04-01,143.4499969482422
2015-04-02,143.55999755859375
2015-04-06,143.75999450683594
2015-04-07,143.05999755859375
2015-04-08,143.27999877929688
2015-04-09,143.64999389648438
2015-04-10,143.5
2015-04-13,143.4600067138672
2015-04-14,142.75
2015-04-15,142.7100067138672
2015-04-16,142.10000610351562
2015-04-17,140.6999969482422
2015-04-20,142.08999633789062
2015-04-21,141.13999938964844
2015-04-22,141.99000549316406
2015-04-23,142.42999267578125
2015-04-24,142.08999633789062
2015-04-27,141.08999633789062
2015-04-28,142.52000427246094
2015-04-29,142.41000366210938
2015-04-30,141.2100067138672
2015-05-01,143.36000061035156
2015-05-04,146.14999389648438
2015-05-05,144.55999755859375
2015-05-06,143.77999877929688
2015-05-07,145.30999755859375
2015-05-08,148.30999755859375
2015-05-11,146.1699981689453
2015-05-12,144.7899932861328
2015-05-13,144.25999450683594
2015-05-14,145.77999877929688
2015-05-15,145.25999450683594
2015-05-18,145.8300018310547
2015-05-19,146.5399932861328
2015-05-20,145.94000244140625
2015-05-21,145.27000427246094
2015-05-22,144.60000610351562
2015-05-26,143.6300048828125
2015-05-27,144.75
2015-05-28,144.74000549316406
2015-05-29,143.0
2015-06-01,143.35000610351562
2015-06-02,143.02999877929688
2015-06-03,143.19000244140625
2015-06-04,141.3699951171875
2015-06-05,140.75999450683594
2015-06-08,139.52000427246094
2015-06-09,139.6300048828125
2015-06-10,140.86000061035156
2015-06-11,141.36000061035156
2015-06-12,140.2899932861328
2015-06-15,139.39999389648438
2015-06-16,139.7100067138672
2015-06-17,139.97000122070312
2015-06-18,142.6699981689453
2015-06-19,140.9600067138672
2015-06-22,141.52999877929688
2015-06-23,141.3300018310547
2015-06-24,140.08999633789062
2015-06-25,139.4499969482422
2015-06-26,139.77999877929688
2015-06-29,136.50999450683594
2015-06-30,136.11000061035156
2015-07-01,137.52000427246094
2015-07-02,137.38999938964844
2015-07-06,136.88999938964844
2015-07-07,138.44000244140625
2015-07-08,136.89999389648438
2015-07-09,138.25
2015-07-10,139.72999572753906
2015-07-13,141.38999938964844
2015-07-14,141.1199951171875
2015-07-15,142.61000061035156
2015-07-16,143.9199981689453
2015-07-17,143.8800048828125
2015-07-20,144.50999450683594
2015-07-21,143.60000610351562
2015-07-22,143.52000427246094
2015-07-23,142.17999267578125
2015-07-24,141.25
2015-07-27,140.72000122070312
2015-07-28,143.22000122070312
2015-07-29,142.9199981689453
2015-07-30,142.85000610351562
2015-07-31,142.74000549316406
2015-08-03,142.3300018310547
2015-08-04,142.67999267578125
2015-08-05,143.5
2015-08-06,143.35000610351562
2015-08-07,143.5500030517578
2015-08-10,143.4199981689453
2015-08-11,142.8000030517578
2015-08-12,141.60000610351562
2015-08-13,141.9499969482422
2015-08-14,142.57000732421875
2015-08-17,142.32000732421875
2015-08-18,141.36000061035156
2015-08-19,140.47000122070312
2015-08-20,138.38999938964844
2015-08-21,134.22000122070312
2015-08-24,129.57000732421875
2015-08-25,127.73999786376953
2015-08-26,132.61000061035156
2015-08-27,136.22999572753906
2015-08-28,135.74000549316406
2015-08-31,134.0399932861328
2015-09-01,130.41000366210938
2015-09-02,132.22000122070312
2015-09-03,132.14999389648438
2015-09-04,129.63999938964844
2015-09-08,132.89999389648438
2015-09-09,130.58999633789062
2015-09-10,130.66000366210938
2015-09-11,131.3699951171875
2015-09-14,130.89999389648438
2015-09-15,132.25999450683594
2015-09-16,132.5800018310547
2015-09-17,131.47000122070312
2015-09-18,129.10000610351562
2015-09-21,130.97999572753906
2015-09-22,129.3000030517578
2015-09-23,129.16000366210938
2015-09-24,128.8300018310547
2015-09-25,129.63999938964844
2015-09-28,128.6199951171875
2015-09-29,128.80999755859375
2015-09-30,130.39999389648438
2015-10-01,129.8800048828125
2015-10-02,129.8300018310547
2015-10-05,132.3800048828125
2015-10-06,131.19000244140625
2015-10-07,132.67999267578125
2015-10-08,133.75
2015-10-09,133.02999877929688
2015-10-12,133.39999389648438
2015-10-13,132.19000244140625
2015-10-14,131.17999267578125
2015-10-15,133.8000030517578
2015-10-16,133.80999755859375
2015-10-19,133.6199951171875
2015-10-20,134.16000366210938
2015-10-21,133.22000122070312
2015-10-22,137.2899932861328
2015-10-23,137.77999877929688
2015-10-26,137.0
2015-10-27,135.6300048828125
2015-10-28,138.16000366210938
2015-10-29,137.88999938964844
2015-10-30,136.02000427246094
2015-11-02,138.39999389648438
2015-11-03,137.94000244140625
2015-11-04,137.42999267578125
2015-11-05,136.57000732421875
2015-11-06,136.3300018310547
2015-11-09,134.0
2015-11-10,134.72999572753906
2015-11-11,134.9600067138672
2015-11-12,132.77999877929688
2015-11-13,131.9600067138672
2015-11-16,133.3000030517578
2015-11-17,133.08999633789062
2015-11-18,136.22000122070312
2015-11-19,136.6300048828125
2015-11-20,136.6300048828125
2015-11-23,135.99000549316406
2015-11-24,135.5399932861328
2015-11-25,135.1300048828125
2015-11-27,134.6300048828125
2015-11-30,134.08999633789062
2015-12-01,136.42999267578125
2015-12-02,135.27000427246094
2015-12-03,132.66000366210938
2015-12-04,136.47999572753906
2015-12-07,135.60000610351562
2015-12-08,133.36000061035156
2015-12-09,131.7100067138672
2015-12-10,131.7100067138672
2015-12-11,130.30999755859375
2015-12-14,132.02000427246094
2015-12-15,134.8800048828125
2015-12-16,135.8800048828125
2015-12-17,133.97000122070312
2015-12-18,129.52999877929688
2015-12-21,131.19000244140625
2015-12-22,133.13999938964844
2015-12-23,134.14999389648438
2015-12-24,133.88999938964844
2015-12-28,133.1199951171875
2015-12-29,134.13999938964844
2015-12-30,133.25999450683594
2015-12-31,132.0399932861328
2016-01-04,130.75
2016-01-05,131.25
2016-01-06,131.3300018310547
2016-01-07,129.47999572753906
2016-01-08,128.3300018310547
2016-01-11,128.36000061035156
2016-01-12,128.8000030517578
2016-01-13,126.25
2016-01-14,128.07000732421875
2016-01-15,126.13999938964844
2016-01-19,127.76000213623047
2016-01-20,124.83000183105469
2016-01-21,125.62000274658203
2016-01-22,127.04000091552734
2016-01-25,124.12999725341797
2016-01-26,125.88999938964844
2016-01-27,125.19000244140625
2016-01-28,126.01000213623047
2016-01-29,129.77000427246094
2016-02-01,128.66000366210938
2016-02-02,125.69999694824219
2016-02-03,126.23999786376953
2016-02-04,127.44000244140625
2016-02-05,126.55999755859375
2016-02-08,126.77999877929688
2016-02-09,127.72000122070312
2016-02-10,126.58000183105469
2016-02-11,125.08999633789062
2016-02-12,128.07000732421875
2016-02-16,128.55999755859375
2016-02-17,130.25999450683594
2016-02-18,130.86000061035156
2016-02-19,131.0500030517578
2016-02-22,131.99000549316406
2016-02-23,130.74000549316406
2016-02-24,131.02999877929688
2016-02-25,132.30999755859375
2016-02-26,131.9199981689453
2016-02-29,134.1699981689453
2016-03-01,136.94000244140625
2016-03-02,136.72999572753906
2016-03-03,136.83999633789062
2016-03-04,137.97000122070312
2016-03-07,138.72000122070312
2016-03-08,137.8000030517578
2016-03-09,139.1300048828125
2016-03-10,138.6199951171875
2016-03-11,140.64999389648438
2016-03-14,139.72000122070312
2016-03-15,140.39999389648438
2016-03-16,139.8300018310547
2016-03-17,142.39999389648438
2016-03-18,142.16000366210938
2016-03-21,142.1300048828125
2016-03-22,142.17999267578125
2016-03-23,140.9600067138672
2016-03-24,140.11000061035156
2016-03-28,141.2899932861328
2016-03-29,141.89999389648438
2016-03-30,142.4600067138672
2016-03-31,141.8800048828125
2016-04-01,143.7899932861328
2016-04-04,143.22000122070312
2016-04-05,141.1999969482422
2016-04-06,141.6999969482422
